Date,Stock,Qty,Side,Type,Price,Reason
2019-07-29T11:42:19Z,ADP,3,sell,stop,160.3846525,Initial Stop Loss
2019-07-29T11:42:30Z,ADBE,1,sell,stop,301.1025127,Stop Loss Update
2019-07-29T18:02:41Z,ADP,1,sell,market,NA,Rebalance Market Sell
2019-07-29T18:03:02Z,WCG,1,sell,stop,275.6852604,Initial Stop Loss
2019-07-29T18:03:02Z,UHAL,1,sell,stop,373.0067469,Initial Stop Loss
2019-07-29T18:03:03Z,TDY,1,sell,stop,285.2666614,Initial Stop Loss
2019-07-29T18:03:04Z,TDG,1,sell,market,491.31,Negative After Projection
2019-07-29T18:03:04Z,T,14,sell,stop,32.70618335,Initial Stop Loss
2019-07-29T18:03:05Z,SO,9,sell,stop,53.93650032,Initial Stop Loss
2019-07-29T18:03:06Z,SFLY,1,sell,stop,50.01099542,Initial Stop Loss
2019-07-29T18:03:07Z,RMD,3,sell,stop,122.2307471,Initial Stop Loss
2019-07-29T18:03:07Z,PANW,2,sell,stop,210.4529729,Initial Stop Loss
2019-07-29T18:03:08Z,NTB,15,sell,market,31.96,Negative After Projection
2019-07-29T18:03:09Z,KLAC,3,sell,market,139.59,Negative After Projection
2019-07-29T18:03:09Z,INVH,2,sell,stop,26.52213893,Initial Stop Loss
2019-07-29T18:03:10Z,INTC,9,sell,market,52.445,Negative After Projection
2019-07-29T18:03:11Z,HHC,3,sell,market,130.815,Negative After Projection
2019-07-29T18:03:12Z,GS,2,sell,stop,214.0922486,Initial Stop Loss
2019-07-29T18:03:13Z,GPC,3,sell,stop,94.53614107,Initial Stop Loss
2019-07-29T18:03:24Z,EW,2,sell,stop,206.3753235,Stop Loss Update
2019-07-29T18:03:25Z,CMCSA,6,sell,stop,42.31992517,Initial Stop Loss
2019-07-29T18:03:36Z,CB,2,sell,stop,148.9854279,Stop Loss Update
2019-07-29T18:03:37Z,BID,8,sell,stop,55.89840216,Initial Stop Loss
2019-07-29T18:03:37Z,AXP,3,sell,stop,121.188169,Initial Stop Loss
2019-07-29T18:03:38Z,ARRY,10,sell,stop,45.21014359,Initial Stop Loss
2019-07-29T18:03:39Z,ADP,3,sell,stop,160.3846525,Initial Stop Loss
2019-07-29T18:03:39Z,ADBE,1,sell,market,307.53,Negative After Projection
2019-07-29T18:03:50Z,AAPL,1,sell,stop,204.0137625,Stop Loss Update
2019-07-30T11:35:44Z,SBUX,5,Buy,Limit,98.019997,Probability
2019-07-30T11:35:44Z,TXN,3,Buy,Limit,129.970001,Probability
2019-07-30T11:35:44Z,CHE,1,Buy,Limit,396.049988,Probability
2019-07-30T11:35:44Z,PG,4,Buy,Limit,116,Probability
2019-07-30T11:35:44Z,HAS,3,Buy,Limit,126.07,Probability
2019-07-30T11:35:45Z,HD,2,Buy,Limit,218.039993,Probability
2019-07-30T11:35:45Z,RSG,4,Buy,Limit,90.089996,Probability
2019-07-30T11:35:55Z,SO,8,sell,stop,53.93,Rebalance Stop Loss Reset
2019-07-30T11:35:56Z,SO,1,sell,market,NA,Rebalance Market Sell
2019-07-30T11:36:06Z,ADP,1,sell,market,NA,Rebalance Market Sell
2019-07-30T11:36:27Z,WCG,1,sell,stop,275.9863114,Initial Stop Loss
2019-07-30T11:36:38Z,TDY,1,sell,market,294.43,Negative After Projection
2019-07-30T11:36:49Z,T,14,sell,stop,33.27533323,Stop Loss Update
2019-07-30T11:37:00Z,SO,9,sell,stop,54.67175044,Stop Loss Update
2019-07-30T11:37:10Z,SFLY,1,sell,market,50.64,Projected To Lose Half Of Gain
2019-07-30T11:37:21Z,RMD,3,sell,stop,124.6778364,Stop Loss Update
2019-07-30T11:37:32Z,PANW,2,sell,stop,215.9206187,Stop Loss Update
2019-07-30T11:37:33Z,NTB,15,sell,market,31.55,Negative After Projection
2019-07-30T11:37:44Z,INVH,2,sell,stop,26.79984344,Stop Loss Update
2019-07-30T11:37:44Z,GPC,3,sell,stop,94.64141599,Initial Stop Loss
2019-07-30T11:37:55Z,EW,2,sell,stop,206.4927994,Stop Loss Update
2019-07-30T11:38:06Z,CMCSA,6,sell,stop,42.7606448,Stop Loss Update
2019-07-30T11:38:17Z,CB,2,sell,stop,149.1450394,Stop Loss Update
2019-07-30T11:38:28Z,BID,8,sell,market,58.42,Projected To Lose Half Of Gain
2019-07-30T11:38:39Z,AXP,3,sell,stop,123.7433001,Stop Loss Update
2019-07-30T11:38:49Z,ARRY,10,sell,market,47.88,Projected To Lose Half Of Gain
2019-07-30T11:38:50Z,ADP,3,sell,stop,160.4828908,Initial Stop Loss
2019-07-30T11:39:01Z,AAPL,1,sell,market,209.67,Projected To Lose Half Of Gain
2019-07-30T14:59:17Z,PG,4,Buy,Limit,116,Probability
2019-07-30T14:59:18Z,V,2,Buy,Limit,183.210007,Probability
2019-07-30T14:59:18Z,VMW,2,Buy,Limit,177.660004,Probability
2019-07-30T14:59:19Z,KO,6,Buy,Limit,53.990002,Probability
2019-07-30T14:59:41Z,SO,1,sell,market,55.94,Rebalance Market Sell
2019-07-30T14:59:52Z,ADP,1,sell,market,167.5,Rebalance Market Sell
2019-07-30T15:00:14Z,WCG,1,sell,stop,275.9863114,Initial Stop Loss
2019-07-30T15:00:15Z,TXN,3,sell,stop,123.4822794,Initial Stop Loss
2019-07-30T15:00:16Z,TDY,1,sell,market,293.56,Negative After Projection
2019-07-30T15:00:17Z,T,14,sell,stop,32.70961894,Initial Stop Loss
2019-07-30T15:00:18Z,SO,8,sell,stop,53.96175044,Initial Stop Loss
2019-07-30T15:00:20Z,SFLY,1,sell,market,50.62,Projected To Lose Half Of Gain
2019-07-30T15:00:21Z,SBUX,5,sell,stop,94.20215479,Initial Stop Loss
2019-07-30T15:00:22Z,RSG,4,sell,stop,87.79453345,Initial Stop Loss
2019-07-30T15:00:23Z,RMD,3,sell,stop,122.1478364,Initial Stop Loss
2019-07-30T15:00:24Z,PANW,2,sell,stop,209.9606187,Initial Stop Loss
2019-07-30T15:00:25Z,NTB,15,sell,market,30.98,Negative After Projection
2019-07-30T15:00:26Z,INVH,2,sell,stop,26.51984344,Initial Stop Loss
2019-07-30T15:00:27Z,HD,2,sell,stop,212.2439593,Initial Stop Loss
2019-07-30T15:00:29Z,HAS,3,sell,stop,120.7986157,Initial Stop Loss
2019-07-30T15:00:41Z,GPC,3,sell,stop,94.93141599,Stop Loss Update
2019-07-30T15:00:42Z,EW,2,sell,stop,202.2427994,Initial Stop Loss
2019-07-30T15:00:43Z,CMCSA,6,sell,stop,42.3406448,Initial Stop Loss
2019-07-30T15:00:44Z,CHE,1,sell,stop,382.574338,Initial Stop Loss
2019-07-30T15:00:45Z,CB,2,sell,stop,146.3950394,Initial Stop Loss
2019-07-30T15:00:47Z,AXP,3,sell,stop,121.3133001,Initial Stop Loss
2019-07-30T15:00:48Z,ADP,3,sell,stop,160.4828908,Initial Stop Loss
2019-07-30T18:02:41Z,PG,3,Buy,Limit,116,Probability
2019-07-30T18:02:41Z,TRCO,1,Buy,Limit,46.389999,Probability
2019-07-30T18:02:52Z,WCG,1,sell,stop,275.9863114,Initial Stop Loss
2019-07-30T18:02:53Z,VMW,2,sell,stop,168.616878,Initial Stop Loss
2019-07-30T18:02:54Z,V,2,sell,stop,178.5409844,Initial Stop Loss
2019-07-30T18:03:05Z,TXN,3,sell,stop,123.6172794,Stop Loss Update
2019-07-30T18:03:16Z,T,14,sell,stop,33.12043323,Stop Loss Update
2019-07-30T18:03:27Z,SO,8,sell,market,55.27,Negative After Projection
2019-07-30T18:03:39Z,RMD,3,sell,stop,125.6178364,Stop Loss Update
2019-07-30T18:03:50Z,PANW,2,sell,stop,217.5806187,Stop Loss Update
2019-07-30T18:03:50Z,NTB,15,sell,market,31.2,Negative After Projection
2019-07-30T18:03:51Z,KO,6,sell,stop,52.37169,Initial Stop Loss
2019-07-30T18:04:02Z,INVH,2,sell,stop,26.87984344,Stop Loss Update
2019-07-30T18:04:03Z,HD,2,sell,stop,212.2439593,Initial Stop Loss
2019-07-30T18:04:04Z,HAS,3,sell,stop,120.7986157,Initial Stop Loss
2019-07-30T18:04:15Z,GS,2,sell,market,221.0218,Negative After Projection
2019-07-30T18:04:26Z,GPC,3,sell,stop,95.02141599,Stop Loss Update
2019-07-30T18:04:37Z,EW,2,sell,stop,206.4127994,Stop Loss Update
2019-07-30T18:04:48Z,CMCSA,6,sell,stop,42.7874448,Stop Loss Update
2019-07-30T18:04:48Z,CHE,1,sell,stop,382.574338,Initial Stop Loss
2019-07-30T18:04:59Z,CB,2,sell,stop,149.0350394,Stop Loss Update
2019-07-30T18:05:11Z,AXP,3,sell,stop,123.3733001,Stop Loss Update
2019-07-30T18:05:11Z,ADP,3,sell,stop,160.4828908,Initial Stop Loss
2019-07-31T11:32:10Z,TDG,1,Buy,Limit,486.519989,Probability
2019-07-31T11:32:10Z,WBC,3,Buy,Limit,132.690002,Probability
2019-07-31T11:32:10Z,CTRL,21,Buy,Limit,23.879999,Probability
2019-07-31T11:32:10Z,GD,2,Buy,Limit,189.119995,Probability
2019-07-31T11:32:22Z,WCG,1,sell,stop,276.1001483,Initial Stop Loss
2019-07-31T11:32:22Z,VMW,2,sell,stop,168.7306732,Initial Stop Loss
2019-07-31T11:32:23Z,V,2,sell,stop,178.5680568,Initial Stop Loss
2019-07-31T11:32:36Z,PANW,2,sell,stop,218.1834325,Stop Loss Update
2019-07-31T11:32:36Z,NTB,15,sell,market,31.38,Negative After Projection
2019-07-31T11:32:36Z,NTB,15,sell,market,31.38,Projected To Lose Half Of Gain
2019-07-31T11:32:37Z,KO,6,sell,stop,52.382998,Initial Stop Loss
2019-07-31T11:32:48Z,INVH,2,sell,stop,26.96485462,Stop Loss Update
2019-07-31T11:32:48Z,HD,2,sell,stop,212.3901058,Initial Stop Loss
2019-07-31T11:32:49Z,HAS,3,sell,stop,120.5651433,Initial Stop Loss
2019-07-31T11:32:49Z,GS,2,sell,market,221.45,Negative After Projection
2019-07-31T11:32:50Z,GS,2,sell,market,221.45,Projected To Lose Half Of Gain
2019-07-31T11:32:50Z,GPC,3,sell,stop,94.75345785,Initial Stop Loss
2019-07-31T11:32:51Z,EW,2,sell,stop,202.4961701,Initial Stop Loss
2019-07-31T11:32:51Z,CMCSA,6,sell,market,44.09,Projected To Lose Half Of Gain
2019-07-31T11:32:52Z,CHE,1,sell,stop,382.4133139,Initial Stop Loss
2019-07-31T11:32:52Z,CB,2,sell,stop,146.5225376,Initial Stop Loss
2019-07-31T11:32:53Z,AXP,3,sell,stop,121.4337788,Initial Stop Loss
2019-07-31T11:32:54Z,ADP,3,sell,stop,160.3726829,Initial Stop Loss
2019-08-01T11:28:03Z,VST,22,Buy,Limit,21.459999,Probability
2019-08-01T11:28:03Z,NRE,28,Buy,Limit,17,Probability
2019-08-01T11:28:04Z,COO,1,Buy,Limit,337.399994,Probability
2019-08-01T11:28:15Z,WCG,1,sell,stop,275.8529921,Initial Stop Loss
2019-08-01T11:28:16Z,WBC,3,sell,stop,131.604915,Initial Stop Loss
2019-08-01T11:28:17Z,TDG,1,sell,stop,469.7283517,Initial Stop Loss
2019-08-01T11:28:28Z,T,14,sell,market,34.06,Projected To Lose Half Of Gain
2019-08-01T11:28:38Z,RSG,4,sell,market,88.61,Negative After Projection
2019-08-01T11:28:49Z,RSG,4,sell,market,88.61,Projected To Lose Half Of Gain
2019-08-01T11:28:49Z,PANW,2,sell,market,226.63,Projected To Lose Half Of Gain
2019-08-01T11:28:50Z,NTB,15,sell,market,31.42,Negative After Projection
2019-08-01T11:28:50Z,NTB,15,sell,market,31.42,Projected To Lose Half Of Gain
2019-08-01T11:28:50Z,INVH,2,sell,market,27.46,Projected To Lose Half Of Gain
2019-08-01T11:29:01Z,GPC,3,sell,market,97.13,Negative After Projection
2019-08-01T11:29:02Z,GD,2,sell,stop,183.5554649,Initial Stop Loss
2019-08-01T11:29:13Z,EW,2,sell,market,212.85,Projected To Lose Half Of Gain
2019-08-01T11:29:23Z,CHE,1,sell,market,405.24,Projected To Lose Half Of Gain
2019-08-01T11:29:34Z,CB,2,sell,stop,148.6837861,Stop Loss Update
2019-08-01T11:29:46Z,AXP,3,sell,market,124.38,Negative After Projection
2019-08-01T11:29:56Z,AXP,3,sell,market,124.38,Projected To Lose Half Of Gain
2019-08-01T11:29:56Z,ADP,3,sell,market,166.46,Projected To Lose Half Of Gain
2019-08-01T18:02:14Z,WCG,1,sell,market,284.58,Negative After Projection
2019-08-01T18:02:14Z,WCG,1,sell,market,284.58,Projected To Lose Half Of Gain
2019-08-01T18:02:25Z,WBC,3,sell,stop,131.804915,Stop Loss Update
2019-08-01T18:02:26Z,VST,22,sell,stop,20.52950912,Initial Stop Loss
2019-08-01T18:02:37Z,VMW,2,sell,market,177.14,Negative After Projection
2019-08-01T18:02:48Z,VMW,2,sell,market,177.14,Projected To Lose Half Of Gain
2019-08-01T18:02:49Z,T,14,sell,market,34.175,Projected To Lose Half Of Gain
2019-08-01T18:02:49Z,RSG,4,sell,market,88.35,Negative After Projection
2019-08-01T18:02:49Z,RSG,4,sell,market,88.35,Projected To Lose Half Of Gain
2019-08-01T18:02:50Z,NTB,15,sell,market,30.38,Negative After Projection
2019-08-01T18:02:50Z,NTB,15,sell,market,30.38,Projected To Lose Half Of Gain
2019-08-01T18:02:51Z,GPC,3,sell,market,95.135,Negative After Projection
2019-08-01T18:02:52Z,EW,2,sell,market,215.215,Projected To Lose Half Of Gain
2019-08-01T18:02:52Z,COO,1,sell,stop,327.162831,Initial Stop Loss
2019-08-01T18:02:53Z,CHE,1,sell,market,407.58,Projected To Lose Half Of Gain
2019-08-01T18:02:53Z,CB,2,sell,market,151.245,Projected To Lose Half Of Gain
2019-08-01T18:02:54Z,AXP,3,sell,market,123.99,Negative After Projection
2019-08-01T18:02:54Z,AXP,3,sell,market,123.99,Projected To Lose Half Of Gain
2019-08-01T18:02:55Z,ADP,3,sell,market,164.74,Negative After Projection
2019-08-01T18:02:55Z,ADP,3,sell,market,164.74,Projected To Lose Half Of Gain
2019-08-02T11:29:31Z,TCF,11,Buy,Limit,41.18,Probability
2019-08-02T11:29:31Z,ILMN,1,Buy,Limit,301.660004,Probability
2019-08-02T11:29:32Z,MMSI,12,Buy,Limit,40.790001,Probability
2019-08-02T11:29:32Z,PJT,12,Buy,Limit,40.18,Probability
2019-08-02T11:29:32Z,JNJ,3,Buy,Limit,130.289993,Probability
2019-08-02T11:29:32Z,TUP,32,Buy,Limit,14.95,Probability
2019-08-02T11:29:32Z,MGPI,8,Buy,Limit,54.66,Probability
2019-08-02T11:29:33Z,DORM,7,Buy,Limit,69.010002,Probability
2019-08-02T11:29:33Z,IRBT,6,Buy,Limit,71.379997,Probability
2019-08-02T11:29:33Z,NUS,12,Buy,Limit,38.990002,Probability
2019-08-02T11:29:33Z,GVA,14,Buy,Limit,34,Probability
2019-08-02T11:29:34Z,VCRA,18,Buy,Limit,26.860001,Probability
2019-08-02T11:29:34Z,ALGN,2,Buy,Limit,202.350006,Probability
2019-08-02T11:29:34Z,SNA,3,Buy,Limit,149.779999,Probability
2019-08-02T11:29:35Z,INTU,1,Buy,Limit,277.959991,Probability
2019-08-02T11:29:35Z,DD,5,Buy,Limit,71.690002,Probability
2019-08-02T11:29:35Z,BDC,1,Buy,Limit,45.810001,Probability
2019-08-02T11:29:35Z,OII,1,Buy,Limit,15.03,Probability
2019-08-02T11:29:35Z,RRC,1,Buy,Limit,5.15,Probability
2019-08-02T11:29:47Z,WCG,1,sell,market,284.57,Negative After Projection
2019-08-02T11:29:58Z,WBC,3,sell,market,132.61,Projected To Lose Half Of Gain
2019-08-02T11:30:09Z,VST,22,sell,stop,20.63954433,Stop Loss Update
2019-08-02T11:30:19Z,TDG,1,sell,market,479.36,Negative After Projection
2019-08-02T11:30:30Z,TDG,1,sell,market,479.36,Projected To Lose Half Of Gain
2019-08-02T11:30:30Z,NTB,15,sell,market,30.21,Negative After Projection
2019-08-02T11:30:31Z,NTB,15,sell,market,30.21,Projected To Lose Half Of Gain
2019-08-02T11:30:41Z,COO,1,sell,stop,327.6290545,Stop Loss Update
2019-08-02T11:30:42Z,ADP,3,sell,market,164.31,Negative After Projection
2019-08-02T11:30:42Z,ADP,3,sell,market,164.31,Projected To Lose Half Of Gain
2019-08-02T18:02:16Z,SBAC,1,Buy,Limit,246.789993,Probability
2019-08-02T18:02:16Z,JACK,3,Buy,Limit,72.699997,Probability
2019-08-02T18:02:17Z,GCO,1,Buy,Limit,36.66,Probability
2019-08-02T18:02:28Z,WCG,1,sell,market,283.46,Negative After Projection
2019-08-02T18:02:29Z,WBC,3,sell,market,132.37,Negative After Projection
2019-08-02T18:02:29Z,WBC,3,sell,market,132.37,Projected To Lose Half Of Gain
2019-08-02T18:02:30Z,VST,22,sell,stop,20.52954433,Initial Stop Loss
2019-08-02T18:02:31Z,VCRA,18,sell,stop,25.213,Initial Stop Loss
2019-08-02T18:02:31Z,TUP,32,sell,stop,14.155,Initial Stop Loss
2019-08-02T18:02:32Z,TDG,1,sell,market,470.22,Negative After Projection
2019-08-02T18:02:32Z,TDG,1,sell,market,470.22,Projected To Lose Half Of Gain
2019-08-02T18:02:33Z,TCF,11,sell,stop,40.03962394,Initial Stop Loss
2019-08-02T18:02:34Z,SNA,3,sell,stop,142.3180265,Initial Stop Loss
2019-08-02T18:02:34Z,RRC,1,sell,stop,4.8545,Initial Stop Loss
2019-08-02T18:02:35Z,PJT,12,sell,stop,38.171,Initial Stop Loss
2019-08-02T18:02:36Z,OII,1,sell,stop,14.2405,Initial Stop Loss
2019-08-02T18:02:37Z,NUS,12,sell,stop,36.9835,Initial Stop Loss
2019-08-02T18:02:37Z,NTB,15,sell,market,29.16,Negative After Projection
2019-08-02T18:02:37Z,NTB,15,sell,market,29.16,Projected To Lose Half Of Gain
2019-08-02T18:02:38Z,MMSI,12,sell,stop,38.7505,Initial Stop Loss
2019-08-02T18:02:39Z,MGPI,8,sell,stop,51.148,Initial Stop Loss
2019-08-02T18:02:39Z,JNJ,3,sell,stop,126.1807919,Initial Stop Loss
2019-08-02T18:02:40Z,IRBT,6,sell,stop,67.7825,Initial Stop Loss
2019-08-02T18:02:41Z,INTU,1,sell,stop,268.8779457,Initial Stop Loss
2019-08-02T18:02:41Z,ILMN,1,sell,stop,285.8455,Initial Stop Loss
2019-08-02T18:02:42Z,GVA,14,sell,stop,32.0815,Initial Stop Loss
2019-08-02T18:02:43Z,DORM,7,sell,stop,65.4835,Initial Stop Loss
2019-08-02T18:02:44Z,DD,5,sell,stop,67.94850456,Initial Stop Loss
2019-08-02T18:02:45Z,COO,1,sell,stop,326.8790545,Initial Stop Loss
2019-08-02T18:02:46Z,BDC,1,sell,stop,43.51,Initial Stop Loss
2019-08-02T18:02:46Z,ALGN,2,sell,stop,191.9,Initial Stop Loss
2019-08-05T11:31:17Z,CARB,28,Buy,Limit,17.370001,Probability
2019-08-05T11:31:17Z,PGTI,33,Buy,Limit,14.37,Probability
2019-08-05T11:31:18Z,UHAL,1,Buy,Limit,366.920013,Probability
2019-08-05T11:31:18Z,BA,1,Buy,Limit,339.559998,Probability
2019-08-05T11:31:18Z,EGBN,2,Buy,Limit,38.849998,Probability
2019-08-05T11:31:18Z,CCJ,3,Buy,Limit,8.88,Probability
2019-08-05T11:31:30Z,WCG,1,sell,market,283.27,Negative After Projection
2019-08-05T11:31:30Z,WCG,1,sell,market,283.27,Projected To Lose Half Of Gain
2019-08-05T11:31:41Z,VST,22,sell,stop,21.05957673,Stop Loss Update
2019-08-05T11:31:42Z,SNA,3,sell,stop,142.483881,Initial Stop Loss
2019-08-05T11:31:43Z,RRC,1,sell,stop,4.8545,Initial Stop Loss
2019-08-05T11:31:44Z,PJT,12,sell,stop,38.171,Initial Stop Loss
2019-08-05T11:31:44Z,OII,1,sell,stop,14.2405,Initial Stop Loss
2019-08-05T11:31:45Z,NUS,12,sell,stop,36.9835,Initial Stop Loss
2019-08-05T11:31:45Z,NTB,15,sell,market,29.29,Negative After Projection
2019-08-05T11:31:46Z,NTB,15,sell,market,29.29,Projected To Lose Half Of Gain
2019-08-05T11:31:46Z,MMSI,12,sell,stop,38.7505,Initial Stop Loss
2019-08-05T11:31:47Z,MGPI,8,sell,stop,51.148,Initial Stop Loss
2019-08-05T11:31:47Z,JNJ,3,sell,stop,126.2293072,Initial Stop Loss
2019-08-05T11:31:48Z,IRBT,6,sell,stop,67.7825,Initial Stop Loss
2019-08-05T11:31:49Z,INTU,1,sell,stop,268.7359495,Initial Stop Loss
2019-08-05T11:31:49Z,ILMN,1,sell,stop,285.8455,Initial Stop Loss
2019-08-05T11:31:50Z,GVA,14,sell,stop,32.0815,Initial Stop Loss
2019-08-05T11:31:50Z,GCO,1,sell,stop,34.58,Initial Stop Loss
2019-08-05T11:31:51Z,DORM,7,sell,stop,65.4835,Initial Stop Loss
2019-08-05T11:31:52Z,DD,5,sell,stop,67.925,Initial Stop Loss
2019-08-05T11:32:02Z,COO,1,sell,market,334.74,Negative After Projection
2019-08-05T11:32:13Z,COO,1,sell,market,334.74,Projected To Lose Half Of Gain
2019-08-05T11:32:13Z,BDC,1,sell,stop,43.51,Initial Stop Loss
2019-08-05T11:32:14Z,ALGN,2,sell,stop,191.9,Initial Stop Loss
2019-08-05T18:02:16Z,WLL,43,Buy,Limit,11.06,Probability
2019-08-05T18:02:16Z,ASH,6,Buy,Limit,76.660004,Probability
2019-08-05T18:02:16Z,PDCO,24,Buy,Limit,19.24,Probability
2019-08-05T18:02:17Z,SBAC,1,Buy,Limit,248.619995,Probability
2019-08-05T18:02:17Z,PTC,7,Buy,Limit,67.269997,Probability
2019-08-05T18:02:17Z,AXGN,1,Buy,Limit,17.27,Probability
2019-08-05T18:02:30Z,VST,22,sell,stop,20.44957673,Initial Stop Loss
2019-08-05T18:02:31Z,UHAL,1,sell,stop,348.1091476,Initial Stop Loss
2019-08-05T18:02:42Z,TUP,32,sell,market,14.7,Negative After Projection
2019-08-05T18:02:53Z,PJT,12,sell,market,39.66,Negative After Projection
2019-08-05T18:02:54Z,PGTI,33,sell,stop,13.5565,Initial Stop Loss
2019-08-05T18:02:55Z,NTB,15,sell,market,28.14,Negative After Projection
2019-08-05T18:02:55Z,NTB,15,sell,market,28.14,Projected To Lose Half Of Gain
2019-08-05T18:03:06Z,MMSI,12,sell,market,40.6,Negative After Projection
2019-08-05T18:03:17Z,MGPI,8,sell,stop,52.7155,Stop Loss Update
2019-08-05T18:03:28Z,JNJ,3,sell,market,129.975,Negative After Projection
2019-08-05T18:03:40Z,ILMN,1,sell,market,289.42,Negative After Projection
2019-08-05T18:03:41Z,EGBN,2,sell,stop,36.841,Initial Stop Loss
2019-08-05T18:03:53Z,DORM,7,sell,stop,65.8635,Stop Loss Update
2019-08-05T18:03:53Z,COO,1,sell,market,328.61,Negative After Projection
2019-08-05T18:03:54Z,COO,1,sell,market,328.61,Projected To Lose Half Of Gain
2019-08-05T18:03:55Z,CCJ,3,sell,stop,8.398,Initial Stop Loss
2019-08-05T18:03:55Z,CARB,28,sell,stop,16.34,Initial Stop Loss
2019-08-05T18:03:56Z,BA,1,sell,stop,316.3405,Initial Stop Loss
2019-08-06T11:32:23Z,ABMD,2,Buy,Limit,204.529999,Probability
2019-08-06T11:32:23Z,MNK,74,Buy,Limit,6.48,Probability
2019-08-06T11:32:24Z,NTAP,10,Buy,Limit,45.16,Probability
2019-08-06T11:32:24Z,NFLX,1,Buy,Limit,307.630005,Probability
2019-08-06T11:32:24Z,CTAS,1,Buy,Limit,251.119995,Probability
2019-08-06T11:32:24Z,MTN,2,Buy,Limit,234.119995,Probability
2019-08-06T11:32:25Z,FOE,12,Buy,Limit,12.12,Probability
2019-08-06T11:32:36Z,WLL,43,sell,stop,10.1935,Initial Stop Loss
2019-08-06T11:32:47Z,VST,22,sell,stop,20.73389254,Stop Loss Update
2019-08-06T11:32:47Z,VCRA,18,sell,market,26.35,Negative After Projection
2019-08-06T11:32:59Z,SNA,3,sell,market,147.65,Negative After Projection
2019-08-06T11:32:59Z,SBAC,1,sell,stop,234.3992581,Initial Stop Loss
2019-08-06T11:33:00Z,PTC,7,sell,stop,61.389,Initial Stop Loss
2019-08-06T11:33:11Z,PGTI,33,sell,stop,13.68,Stop Loss Update
2019-08-06T11:33:11Z,PDCO,24,sell,stop,17.6035,Initial Stop Loss
2019-08-06T11:33:22Z,NUS,12,sell,market,38.19,Negative After Projection
2019-08-06T11:33:33Z,NUS,12,sell,market,38.19,Projected To Lose Half Of Gain
2019-08-06T11:33:33Z,NTB,15,sell,market,28.13,Negative After Projection
2019-08-06T11:33:33Z,NTB,15,sell,market,28.13,Projected To Lose Half Of Gain
2019-08-06T11:33:45Z,GCO,1,sell,stop,34.941,Stop Loss Update
2019-08-06T11:33:45Z,EGBN,2,sell,stop,36.841,Initial Stop Loss
2019-08-06T11:33:56Z,DORM,7,sell,stop,66.329,Stop Loss Update
2019-08-06T11:33:57Z,CCJ,3,sell,stop,8.398,Initial Stop Loss
2019-08-06T11:33:58Z,CARB,28,sell,stop,16.34,Initial Stop Loss
2019-08-06T11:34:09Z,BDC,1,sell,market,45,Negative After Projection
2019-08-06T11:34:19Z,BDC,1,sell,market,45,Projected To Lose Half Of Gain
2019-08-06T11:34:20Z,BA,1,sell,stop,316.3405,Initial Stop Loss
2019-08-06T11:34:20Z,AXGN,1,sell,stop,16.4065,Initial Stop Loss
2019-08-06T11:34:21Z,ASH,6,sell,stop,71.22197474,Initial Stop Loss
2019-08-06T18:02:18Z,CRC,41,Buy,Limit,11.37,Probability
2019-08-06T18:02:18Z,CTAS,1,Buy,Limit,251.119995,Probability
2019-08-06T18:02:18Z,ADS,3,Buy,Limit,152.130005,Probability
